"/P_det/data_x","/P_det/data_y","/P_trace/data_x","/P_trace/data_y"
89.09945893,1.056703846e-14,89.15050387,0.0002015733164,
89.48107886,7.229206798e-15,89.48099899,0.000145080361,
89.86308002,9.555560647e-15,89.86315084,0.0001806652099,
90.24793386,1.045631929e-14,90.24782586,0.0001970602912,
90.65222692,9.442064344e-15,90.65184999,0.0001835524584,
91.03567982,2.306783405e-14,91.03557801,0.0003637956295,
91.41410589,3.51230673e-14,91.41401291,0.0002474123639,
91.78760886,9.232929905e-14,91.78751898,0.0002548246406,
92.17167687,2.203006411e-13,92.17158985,0.0003599843559,
92.58151102,4.422638678e-13,92.58139801,0.0004320643287,
92.96233392,6.639758688e-13,92.96223402,0.0004365747327,
93.34885192,1.234056038e-12,93.34894896,0.0006045372588,
93.72935987,2.228030614e-12,93.72925782,0.001008440691,
94.0964148,8.08902691e-12,94.09630299,0.002164668614,
94.47553301,3.321340944e-11,94.47540689,0.003471018995,
94.81421494,4.74608866e-11,94.81411982,0.004569917641,
95.14272285,3.129979228e-11,95.14261484,0.005545579643,
95.41638494,9.477670675e-10,95.41621685,0.009710685072,
95.65481496,9.544151372e-11,95.65469289,0.009574407063,
95.94789195,1.046082102e-08,95.94774795,0.02007544412,
96.1849339,1.563344962e-07,96.18482494,0.07027680939,
96.43294597,6.767180653e-07,96.43274403,0.09237216377,
96.68361902,2.201724851e-10,96.68371701,0.01437095443,
96.92499995,7.747686298e-11,96.92490196,0.01368688872,
97.21285486,7.046176113e-11,97.21317983,0.01367489025,
97.49396682,6.763126939e-11,97.49367881,0.01223765907,
97.77569699,2.782134073e-12,97.77560401,0.004005369923,
98.05638194,1.931971527e-12,98.05648303,0.002613071797,
98.29090285,1.680328365e-11,98.29080081,0.003264199642,
98.53754997,1.793192067e-11,98.53721285,0.003448736572,
98.81687689,8.766490825e-13,98.81678581,0.001401934874,
99.1142838,4.441231686e-13,99.11388493,0.0008861897992,
99.39515686,2.506002092e-13,99.39475679,0.0006153803527,
99.67988086,1.583733918e-13,99.67977881,0.0004591686067,
99.96589184,1.125175801e-13,99.96579385,0.0003681197956,
100.251446,1.312688852e-12,100.2513349,0.0009544185031,
100.5376089,1.414099944e-12,100.5374959,0.001023991629,
100.82212,1.51115558e-12,100.8220279,0.001079747842,
101.1201138,1.640255906e-12,101.111181,0.001184185321,
101.405987,1.72173085e-12,101.406718,0.00123724278,
101.6976418,1.879799983e-12,101.6975179,0.001334704762,
101.992245,2.045220197e-12,101.99212,0.001435001048,
102.2913799,1.963810354e-12,102.2911768,0.001400380645,
102.5914838,2.002840654e-12,102.5977268,0.001442386632,
102.8872409,1.186584738e-12,102.8871629,0.001128150788,
103.1812799,8.712478329e-13,103.1812019,0.001130131654,
103.4767759,6.399229129e-13,103.48049,0.001070160126,
103.7709908,5.423168943e-13,103.7708979,0.00109368468,
104.0536699,4.609487776e-13,104.0537648,0.001097199249,
104.34603,4.147848375e-13,104.345938,0.001172087531,
104.6436739,3.630644203e-13,104.6434009,0.001201179223,
104.9395099,3.176788554e-13,104.9394109,0.001216428772,
105.2360609,2.783932826e-13,105.23595,0.001201594473,
105.4832358,1.034732393e-11,105.483345,0.04530226822,
105.681442,2.046998952e-11,105.6813178,0.07787441725,
105.8850679,4.74504298e-11,105.8849699,0.1278770858,
106.2994399,4.856010184e-11,106.299186,0.1228998845,
106.5007389,7.525186342e-11,106.5008359,0.1729022582,
106.899972,1.11447811e-10,106.8998749,0.2229047749,
107.2991538,1.452213194e-10,107.2992299,0.2729066003,
107.6993959,1.778357804e-10,107.6994429,0.3229077057,
108.089859,2.183155711e-10,108.0899589,0.3729117241,
108.500216,2.508519079e-10,108.500123,0.4229148376,
108.876065,1.086554316e-10,108.875978,0.243118966,
109.0845919,1.381261355e-10,109.0844848,0.2931207349,
109.484596,1.666761749e-10,109.4846969,0.3431225405,
109.89431,1.971522991e-10,109.8942139,0.3931251962,
110.284555,2.261569034e-10,110.284451,0.4431277797,
110.693023,2.563738455e-10,110.6927559,0.4931296622,
111.0859289,2.849218831e-10,111.0858428,0.543109219,
111.3095229,3.131336461e-10,111.3094299,0.5931126579,
111.684587,3.410092883e-10,111.68449,0.6431145248,
112.0845759,5.028050687e-10,112.084481,0.6931211614,
112.502625,5.748911771e-10,112.5025229,0.7431260145,
112.9026148,6.351038163e-10,112.9025218,0.7931293409,
113.299969,6.846496347e-10,113.299881,0.843133264,
113.6897478,7.284914399e-10,113.6896548,0.8931385912,
